,label,token
2675,"[12 12 16  0  3 12 12  0 12 12 16 16 12 12 16 12 22 16 12  6 12 12 12 12
  3 16 12 22  5]","['هيترها', 'آب', 'را', 'گرم', 'و', 'پمپ', 'آب', 'گرم', 'محتوي', 'ظرفشويي', 'را', 'از', 'طريق', 'فوارهها', 'روي', 'ظروف', 'ميپاشد', 'در', 'اثر', 'اين', 'عمل', 'كثيفي', 'ظروف', 'حذف', 'و', 'به', 'تانكر', 'برميگردد', '.']"
2676,[12 12  5 12 12  5 12  0 16 16 12 12  3 12 12 22  5],"['واتر', 'پمپ', ')', 'پمپ', 'تخليه', '(', 'آب', 'كثيف', 'را', 'از', 'دستگاه', 'خارج', 'و', 'تايمر', 'قطع', 'ميگردد', '.']"
2677,"[ 3  1 12 12  3 12 16 12 12 22  3 12 12 16  0  3 16 12 22  3 12 12 22 16
 12  6 12 12 16 12  0 16 12  0 12 22  5]","['سپس', 'مجدداً', 'دستگاه', 'آبگيري', 'و', 'تايمر', 'وارد', 'خط', 'سرويس', 'ميگردد', 'و', 'پمپ', 'آب', 'را', 'مكيده', 'و', 'روي', 'ظروف', 'ميپاشد', 'و', 'ظروف', 'آبكشي', 'ميشود', 'در', 'حين', 'اين', 'عمليات', 'ظروف', 'روي', 'نوار', 'اتوماتيك', 'با', 'سرعت', 'آرام', 'حركت', 'ميكند', '.']"
2678,[ 3 12 16 12 16 12 12 16 12  0  0 22  5],"['و', 'پس', 'از', 'رسيدن', 'به', 'انتهاي', 'ظرفشويي', 'توسط', 'هواي', 'گرم', 'خشك', 'ميگردد', '.']"
2679,[12  0 16 20 16 12 12  0 22  5],"['مرحله', 'آخر', 'در', 'بعضي', 'از', 'ظرفشوييها', 'پيشبيني', 'شده', 'است', '.']"
2680,"[12 12 12 12  5 16 12 12 12 12 16 16 12  0 16 12 12 12 22  3 12  0 16 16
 12 16 12  0 12 22  5]","['نحوث', 'بكارگيري', 'دستگاه', 'ظرفشويي', ':', 'در', 'ابتدا', 'شيلنگ', 'آب', 'ورودي', 'را', 'با', 'واشر', 'مربوطه', 'به', 'شير', 'آب', 'وصل', 'ميكنيم', 'سپس', 'شيلنگ', 'خروجي', 'را', 'به', 'فاضلاب', 'به', 'روش', 'زير', 'وصل', 'مينماايم', '.']"
2681,"[12 12 12  5  1 12  0 12 16 16 12 12 11 16 12 12 22  3 12  6 12 16 16 12
  3 12 16 12 12 12 22  5]","['روش', 'وصل', 'فاضلاب', ':', 'ابتدا', 'شيلنگ', 'خروجي', 'فاضلاب', 'را', 'در', 'ارتفاع', '70', 'cm', 'از', 'كف', 'قرار', 'ميدهند', 'سپس', 'خروجي', 'اين', 'شيلنگ', 'را', 'توسط', 'رابط', 'و', 'شيلنگ', 'به', 'فاضلاب', 'كفشويي', 'وصل', 'مينمايند', '.']"
2682,[12 16 12 12 16 12  0 22 12 12  3 12 12 12 22  3 16 12 12 12 12 22  5],"['پس', 'از', 'وصل', 'فاضلاب', 'به', 'روش', 'فوقالذكر', 'ميبايست', 'ظرف', 'پودر', 'يا', 'مايع', 'ظرفشويي', 'تكميل', 'گردد', 'و', 'براي', 'ظروف', 'برنامه', 'شستشو', 'انتخاب', 'شود', '.']"
2683,[12  1  0 16 12  0  5 12  1  0 16 12  0 12 22  5],"['ظروف', 'خيلي', 'كثيف', 'با', 'برنامههاي', 'طولاني', '،', 'ظروف', 'كم', 'كثيف', 'با', 'برنامههاي', 'كوتاه', 'انتخاب', 'ميگردد', '.']"
2684,[12 12 16 12  1  0 16 12  3 16 12 16 12  0 16 12 12 22  5],"['كليد', 'ترموستات', 'براي', 'ظروف', 'خيلي', 'كثيف', 'روي', '56', 'و', 'براي', 'ظروف', 'با', 'كثيفي', 'كم', 'روي', '54', 'تنظيم', 'ميشود', '.']"
2685,[12 16 12 12  3 12 12  3 12  3 12 16 12 12 16 12  5 12 12 16  0 22  5],"['پس', 'از', 'كنترل', 'برق', 'و', 'كليد', 'قطع', 'و', 'وصل', 'و', 'اطمينان', 'از', 'ورود', 'آب', 'به', 'مخزن', '،', 'كليد', 'دستگاه', 'را', 'روشن', 'مينماايم', '.']"
2686,[22 12 22  3  1 12 16 12  0 12  0 22  5],"['بايد', 'توجه', 'شود', 'كه', 'حتماً', 'ظروف', 'روي', 'نوار', 'مخصوص', 'نصب', 'گرديده', 'باشد', '.']"
2687,[12  5 12  5 12  5  0 12 12  5 12  3 12 22  3 12 12 12 12 22  5],"['لباسشواي', ':', '1', '-', 'دستي', ':', 'شامل', 'يك', 'موتور', '،', 'پروانه', 'و', 'مخزن', 'ميباشد', 'و', 'كار', 'موتور', 'گرداندن', 'پروانه', 'است', '.']"
2688,"[12  5 12  5 20 12  0 16 22  3 16  0 21 12 12  3 22 21 12  0 16 18 22 16
 12 18  3 16 12 12  5  1  0  5 12  0  3  0  5  3 16 12  0  6 12 12 22  5]","['2', '-', 'نيمهاتوماتيك', ':', 'همث', 'مشخصات', 'بالا', 'را', 'دارد', 'و', 'به', 'اضافه', 'چند', 'ميكرو', 'سوايچ', 'كه', 'ميتوان', 'چند', 'برنامه', 'خاص', 'به', 'آن', 'داد', 'از', 'جمله', 'اين', 'كه', 'در', 'سه', 'حالت', ')', 'خيلي', 'چرك', '،', 'نيمه', 'چرك', 'و', 'چرك', '(', 'كه', 'توسط', 'دورهاي', 'مختلف', 'اين', 'كار', 'انجام', 'ميشود', '.']"
2689,[ 6 12 12 12  3 12 12  0  3  0  3 22  5],"['اين', 'دستگاه', 'يك', 'هيتر', 'و', 'يك', 'خشككن', 'غلطكي', 'و', 'دستي', 'نيز', 'دارد', '.']"
2690,[12  5 12  5  3 16 12 12  0 12  0 22  5 12  5 12  0  5],"['3', '-', 'تماماتوماتيك', ':', 'كه', 'از', 'دو', 'قسمت', 'مختلف', 'تشكيل', 'شده', 'است', ':', '1', '-', 'قسمت', 'الكتريكي', '.']"
2691,[12  5 12  0  5],"['2', '-', 'قسـمت', 'مكانيكي', '.']"
2692,"[ 1 16 12 12 12 22  3 20 12 18  0 12  0 22  1 16 12  0  3  0 12 12 22  3
 12 18 16 12 12  0  3  0 12 22  5]","['عموماً', 'با', 'سه', 'برنامه', 'كار', 'ميكند', 'و', 'هر', 'برنامه', 'آن', 'مخصوص', 'الياف', 'خاصي', 'است', 'عمدتاً', 'براي', 'الياف', 'طبيعي', 'و', 'مصنوعي', 'نايلون', 'برنامهريزي', 'دارد', 'و', 'موتور', 'آن', 'با', 'دو', 'جهت', 'چپگرد', 'و', 'راستگرد', 'كار', 'ميكند', '.']"
2693,"[12  0 18 22 12 11 16 12  5  0 22 16 12  6 12 12 12 12 22  3 12 12 18 22
 12 11 16 12 12 22  5]","['فاضلاب', 'خروجي', 'آن', 'بايد', '70', 'cm', 'از', 'كف', '،', 'بالا', 'بيايد', 'در', 'غير', 'اين', 'صورت', 'ديگ', 'لباسشويي', 'تخليه', 'ميشود', 'و', 'شير', 'آب', 'آن', 'بايستي', '120', 'cm', 'از', 'كف', 'نصب', 'گردد', '.']"
2694,[12 12 12 16 12 12 11 16 12 12 22  5],"['پريز', 'برق', 'لباسشويي', 'در', 'ارتفاع', '120', 'cm', 'از', 'كف', 'نصب', 'ميگردد', '.']"
2695,[ 3  6 12 22  0  5 12 12  5 22  5],"['و', 'اين', 'پريز', 'بايد', 'ارتدار', ')', 'اتصال', 'زمين', '(', 'باشد', '.']"
2696,"[12 12 16 12 12  0 12  0 22  5 12  5 12  0  3  0 12  5 12  0  5 12 12  3
 12  5 12  5 12  5 12  0  5 12 12  3 12 22  5]","['ماشين', 'لباسشويي', 'از', 'دو', 'قسمت', 'زير', 'تشكيل', 'شده', 'است', ':', 'الف', '(', 'قسمت', 'الكتريكي', 'كه', 'شامل', 'دوشاخه', '-', 'سيم', 'رابط', '-', 'كليد', 'قطع', 'و', 'وصل', '-', 'ميكروسوايچ', '-', 'ترموستات', '-', 'شير', 'برقي', '-', 'موتور', 'تايمر', 'و', 'تايمر', 'ميباشد', '.']"
2697,"[12 18 16 12 16 12  0  0 22  5 12  5 12 12 12  5 12 12 12  5 12 12  5 12
  5]","['بعد', 'آن', 'از', 'تايمر', 'به', 'قسمتهاي', 'مختلف', 'زير', 'ميرود', ':', '1', '-', 'موتور', 'لباسشويي', '2', '-', 'واتر', 'پمپ', '3', '-', 'هيدرواستات', '4', '-', 'هيتر', '.']"
2698,"[12 12  0  5 12  5 12  5 12 16 12 12 12 12  0  3 16 12  3 12  5 16 12  0
  5 12  0 22  6 12 12  0 16 12 22  5]","['وظايف', 'قسمتهاي', 'الكتريكي', ':', '1', '-', 'ميكروسوايچ', ':', 'ميكروسوايچ', 'بر', 'روي', 'درب', 'لباسشويي', 'نصب', 'شده', 'و', 'در', 'صورتي', 'كه', 'درب', ')', 'در', 'حالات', 'روشن', '(', 'لباسشويي', 'باز', 'شود', 'اين', 'ميكروسوايچ', 'برق', 'اصلي', 'را', 'قطع', 'ميكند', '.']"
2699,[12  6 12  5 12  0  5 12  0 12 12 12 12 16 16 12 22  5],"['طبق', 'اين', 'شماتيك', ')', 'شكل', 'بالا', '(', 'وظيفه', 'بسته', 'نگه', 'داشتن', 'درب', 'لباسشويي', 'را', 'به', 'عهده', 'دارد', '.']"
2700,"[ 3  7 12 16 12 12 12  0 22  3 16 12 12  0 22 12 16 12 22 16  3  1 12  0
 22  5]","['و', 'چنانچه', 'بنا', 'به', 'دلايلي', 'درب', 'ماشين', 'بسته', 'نباشد', 'يا', 'در', 'حين', 'كار', 'باز', 'شود', 'لباسشويي', 'از', 'كار', 'ميافتد', 'تا', 'زمانيكه', 'مجدداً', 'درب', 'بسته', 'شود', '.']"
2701,[12  5 12  5 12 18 12  3 12 12 12 12 12 22  5],"['2', '-', 'ترموستات', ':', 'وظيفه', 'آن', 'حفظ', 'و', 'كنترل', 'درجه', 'حرارت', 'قطعات', 'ماشين', 'است', '.']"
2702,"[ 1  7 12 12  0 22  3 12 12 16  6 12 12 12 12 22 16 12 16  0 12 18 12 12
 16 12 12 12 12  0 12 16 12 22  3  3  0  3  3  0 22  5]","['مثلاً', 'اگر', 'تايمر', 'اتصال', 'كوتاه', 'كند', 'و', 'درجه', 'حرارت', 'در', 'اين', 'قطعه', 'يك', 'مرتبه', 'افزايش', 'يابد', 'براي', 'جلوگيري', 'از', 'دفرمه', 'شدن', 'آن', 'قطعه', 'ترموستات', 'با', 'حس', 'درجه', 'حرارت', 'قسمت', 'بالاي', 'ماشين', 'را', 'قطع', 'ميكند', 'كه', 'هم', 'محافظ', 'و', 'هم', 'فرماندهنده', 'است', '.']"
2703,[12  5 12  0  5 12 22  3 16 12  0  0  3  0 22  3 12 12 16 12 16 12 22  5],"['3', '-', 'شير', 'برقي', ':', 'والوي', 'است', 'كه', 'توسط', 'جريان', 'الكتريكي', 'باز', 'و', 'بسته', 'شده', 'و', 'آب', 'ورودي', 'به', 'دستگاه', 'را', 'تؤمين', 'مينمايد', '.']"
2704,[12  5 12 12  5 12 12  0 22  3 12 16  0 12  5 12  0 16 16 12 22  5],"['4', '-', 'موتور', 'تايمر', ':', 'يك', 'وسيله', 'الكتريكي', 'است', 'كه', 'پس', 'از', 'برقدار', 'شدن', '،', 'چرخدنده', 'مختلف', 'را', 'به', 'حركت', 'درميآورد', '.']"
2705,"[ 3  6 12 20  6 16 12 18 12 16 12 16 16 12 22  1 12 16 12 12  3 12 16 12
  3 12 12 18  5]","['و', 'اين', 'چرخدنده', 'هر', 'كدام', 'به', 'نوبه', 'خود', 'قطعاتي', 'از', 'ماشين', 'را', 'به', 'كار', 'مياندازد', 'نظير', 'فرمان', 'روي', 'موتور', 'لباسشويي', 'و', 'فرمان', 'روي', 'راستگرد', 'يا', 'چپگرد', 'شدن', 'آن', '.']"
2706,[12  5 12 22  3 12 12 16 12 16 12 22 16 12 16 12 12 12  3 12 22  5],"['هيدرواستات', ':', 'وسيلهاي', 'است', 'كه', 'ميزان', 'درب', 'داخل', 'مخزن', 'را', 'كنترل', 'مينمايد', 'از', 'طرفي', 'به', 'تايمر', 'مدار', 'پمپ', 'نيز', 'فرمان', 'ميدهد', '.']"
2707,[12 12  5 12 12 12 12 12  0 12 16 12 22  5],"['واتر', 'پمپ', ':', 'وظيفه', 'واتر', 'پمپ', 'تخليه', 'آبهاي', 'كثيف', 'بعد', 'از', 'شستشو', 'ميباشد', '.']"
2708,"[ 3 12 16 12  0  3 12 22  3 12 12 12 12 22  3 16 12  0 12  0 12 12 16 16
 12 16 12 12  0 16 12 12 12 22  5]","['ضمناً', 'تايمر', 'به', 'شير', 'برقي', 'نيز', 'فرمان', 'ميدهد', 'و', 'قلب', 'دستگاه', 'موتور', 'تايمر', 'ميباشد', 'كه', 'با', 'فرمانهاي', 'مختلف', 'قسمتهاي', 'مختلف', 'ماشين', 'لباسشويي', 'را', 'به', 'نوبت', 'بر', 'حسب', 'وظيفه', 'مربوطه', 'در', 'مدار', 'كار', 'قرار', 'ميدهد', '.']"
2709,[12  0 12 12  3 12 12 12 16 18  0 22  5],"['نقشه', 'برقي', 'مدار', 'قدرت', 'و', 'فرمان', 'ماشينهاي', 'لباسشويي', 'با', 'هم', 'متفاوت', 'ميباشند', '.']"
2710,"[12  5 12  0  5 12  0 12 12 12  0 12 22  3 16 12  0 12  0 22  5 12  5 12
  5  3 12 12  0  3  0 16 18 12  0 22  5]","['ب', '(', 'قسمت', 'مكانيكي', ':', 'قسمت', 'دوم', 'ماشين', 'لباسشويي', 'قسمت', 'مكانيكي', 'ماشين', 'ميباشد', 'كه', 'از', 'قسمتهاي', 'زير', 'تشكيل', 'شده', 'است', ':', '1', '-', 'بدنه', ':', 'كه', 'كليد', 'قطعات', 'الكتريكي', 'و', 'مكانيكي', 'روي', 'آن', 'نصب', 'گرديده', 'است', '.']"
2711,[12  5 12 12  5  3 16 12 12  0  3 12 12 12 12 22  5],"['2', '-', 'مخزن', 'شستشو', ':', 'كه', 'از', 'جنس', 'استيل', 'بوده', 'و', 'محل', 'قرار', 'گرفتن', 'لباسها', 'ميباشد', '.']"
2712,[12  5 12  0  5  3 16 12  0  0  3 12  0 12 16 12 18 16 12 22  5],"['3', '-', 'مخزن', 'فرعي', ':', 'كه', 'به', 'حالت', 'ثابت', 'بوده', 'و', 'مخزن', 'اصلي', 'لباس', 'در', 'داخل', 'آن', 'به', 'گردش', 'درميآيد', '.']"
2713,"[12  3 12 12 16  6 12 12  0  3 16 12 12 12  3 12 12 12 16  6 12 12 22  3
 16 12  0 12 22  5]","['هيتر', 'و', 'هيتر', 'استات', 'در', 'اين', 'مخزن', 'نصب', 'گرديده', 'و', 'در', 'نتيجه', 'سطح', 'آب', 'و', 'درجه', 'حرارت', 'آب', 'در', 'اين', 'مخزن', 'تنظيم', 'ميگردد', 'و', 'به', 'مخزن', 'اصلي', 'سرويس', 'ميدهد', '.']"
2714,"[12  5 12  0  5 12 12 16 12 12 12  1 16 12  0 12 16 12 12 12 16 12  0 12
 22  5]","['4', '-', 'لنگرهاي', 'بتني', ':', 'ماشينهاي', 'لباسشويي', 'بر', 'اساس', 'نوع', 'ساخت', 'عموماً', 'در', 'قسمت', 'بالاي', 'مخزن', 'براي', 'حفظ', 'تعادل', 'ماشين', 'از', 'لنگر', 'بتني', 'استفاده', 'ميگردد', '.']"
2715,[16 12 12  3 12  6 12 22 16 12 12 12  0 22  5],"['در', 'مواقع', 'حمل', 'و', 'نقل', 'اين', 'لنگرها', 'ميبايست', 'به', 'كمك', 'قطعات', 'يونوليت', 'ثابت', 'شود', '.']"
2716,[12  5 12  0  5 12  0 16 12 12 16 12  0  0 22  3 12 16 12 12 12 22  5],"['5', '-', 'نگهدارندههاي', 'فنري', ':', 'قطعات', 'بتني', 'به', 'كمك', 'فنرهايي', 'به', 'بدنه', 'اصلي', 'متصل', 'است', 'و', 'فنر', 'از', 'لرزش', 'بدنه', 'جلوگيري', 'ميكند', '.']"
2717,[12  5 12  3 12 12  5 12 12  0 12  0  0  3 16 12 18 12 16 12 22  5],"['6', '-', 'درب', 'و', 'قفل', 'درب', ':', 'ماشينهاي', 'لباسشويي', 'داراي', 'درب', 'اصلي', 'بوده', 'كه', 'به', 'كمك', 'آن', 'لباس', 'وارد', 'دستگاه', 'ميگردد', '.']"
2718,"[ 6 12 16 12 12 16 12 12 12  0 22 16  6 12  3 12  3 16 12  0 12 12  0 22
 12 12 16 12 22  3 12  3 12 12 16 16 12 22  3 12 12 12 22  1  6 12  0 22
  5]","['اين', 'درب', 'توسط', 'يك', 'ميكروسوايچ', 'به', 'مدار', 'فرمان', 'تايمر', 'متصل', 'است', 'به', 'اين', 'بيان', 'كه', 'هنگامي', 'كه', 'به', 'دلايل', 'مختلف', 'درب', 'ماشين', 'باز', 'است', 'موتور', 'تايمر', 'از', 'كار', 'ميافتد', 'و', 'هنگامي', 'كه', 'ماشين', 'شستشو', 'را', 'به', 'اتمام', 'رسانيد', 'و', 'موتور', 'تايمر', 'قطع', 'شد', 'بلافاصله', 'اين', 'درب', 'باز', 'نميشود', '.']"
2719,[ 3  1 12 16 12 12 22  6 12 16  0 22  5],"['و', 'عموماً', 'پس', 'از', 'يك', 'دقيقه', 'ميتوان', 'اين', 'درب', 'را', 'باز', 'كرد', '.']"
2720,"[ 3 18 16 12 22  3 12 16 12  5 12  3 12 12 16 12 12 22  3 22 12 16 12 18
 12  0 22  5]","['و', 'اين', 'به', 'دليل', 'آنست', 'كه', 'پس', 'از', 'شستشو', '،', 'بخارات', 'و', 'پراكندگي', 'لباس', 'در', 'مخزن', 'وجود', 'دارد', 'و', 'ميبايست', 'پس', 'از', 'قرارگيري', 'آن', 'درب', 'باز', 'شود', '.']"
2721,[12  5 12  3 12  3 12 12 12 12  5 16 12  0 22  3 16 12 16 12 22  5],"['7', '-', 'ميللنگ', 'و', 'ياتاقان', 'و', 'بلبرينگهاي', 'دو', 'سر', 'شافت', ':', 'از', 'قطعات', 'مكانيكي', 'است', 'كه', 'توسط', 'موتور', 'به', 'حركت', 'درميآيد', '.']"
2722,[12  5 12  3 12 12 12 12  5  3 12 16 12 12  1 12 12 16 12 22  5],"['8', '-', 'واترپمپ', 'يا', 'پمپ', 'تخليه', 'فاضلاب', 'ماشين', ':', 'كه', 'پس', 'از', 'اتمام', 'شستشو', 'مرتباً', 'آب', 'ماشين', 'را', 'تخليه', 'مينمايد', '.']"
2723,[12 12 12 12  0  3 12 12 12 22 16 12  9 16 12 12 22  5],"['قطر', 'لوله', 'تخليه', 'ماشين', 'ثابت', 'و', 'خروجي', 'فاضلاب', 'ماشين', 'ميبايست', 'در', '60', 'سانتيمتري', 'از', 'كف', 'قرار', 'گيرد', '.']"
2724,"[12 12  0 16 16 12  0 22 12 22  3 12 12 12  1 12 12 22 22  3 22 16 12  5
 12  0  3  0  5]","['ساير', 'قطعات', 'مكانيكي', 'را', 'به', 'شرح', 'زير', 'ميتوان', 'نام', 'برد', 'كه', 'هنگام', 'تعمير', 'ماشين', 'بيشتر', 'مورد', 'توجه', 'خواهد', 'بود', 'و', 'عبارتند', 'از', '1', '-', 'پولي', 'بزرگ', 'و', 'كوچك', '.']"
2725,[12  5 12 12  5],"['2', '-', 'تسمه', 'پولي', '.']"
2726,[ 3 12  3 12 12 12 12  0 16  0 16 16 12 22  5],"['كه', 'پوليها', 'و', 'تسمه', 'وظيفه', 'انتقال', 'انرژي', 'الكتريكي', 'به', 'مكانيكي', 'را', 'به', 'عهده', 'دارند', '.']"
2727,[12  5 12  5 12  3 12 12 16 18 12 22  5],"['3', '-', 'جاپودري', ':', 'محلي', 'كه', 'پودر', 'لباسشويي', 'در', 'آن', 'قرار', 'ميگيرد', '.']"
2728,[12  5 12  0  5],"['4', '-', 'شيلنگهاي', 'رابط', '.']"
2729,[12  5 12 12 12 12  5],"['5', '-', 'لاستيك', 'دور', 'درب', 'ماشين', '.']"
2730,"[12  3 12 12 12  3 12  5 12  5 12 16 12  5 12  5  5 12  5 12  5  3 12 12
 16 12  0 17 12 16 18 12 22  5]","['نصب', 'و', 'راهاندازي', 'ماشين', 'لباسشويي', 'و', 'ظرفشويي', ':', '1', '-', 'نصب', 'روي', 'پايه', ')', 'شاسي', '(', ':', 'پايه', ')', 'شاسي', '(', 'كه', 'دستگاههاي', 'لباسشويي', 'به', 'صورت', 'تراز', 'بوسيلث', 'بلت', 'روي', 'آن', 'نصب', 'ميگردند', '.']"
2731,[18 16  6 12 22 12 22 12 12 22  3 16 12 16 12 12 12 22 12  0  0 22  5],"['آنچه', 'در', 'اين', 'نصب', 'بايد', 'ملاحظه', 'شود', 'ابعاد', 'شاسي', 'است', 'كه', 'با', 'توجه', 'به', 'محل', 'مورد', 'نظر', 'ميبايست', 'طراحي', 'صحيحي', 'داشته', 'باشد', '.']"
2732,[12  5 12 12  3 12 12 12  3 12  3  1 16 12  0  5 12 12  5 22  0 22  5],"['2', '-', 'نصب', 'كليد', 'و', 'پريز', 'ماشين', 'لباسشويي', 'و', 'ظرفشويي', 'كه', 'حتماً', 'از', 'سيم', 'ارتدار', ')', 'اتصال', 'زمين', '(', 'ميبايست', 'برخوردار', 'باشد', '.']"
2733,"[12 12 12  5 12 12  5 12 16 12 12  3 12 12  0  0 22  3 18 16 16 12  3 12
 12  5 12 12  5 22 22  5]","['بستن', 'سيم', 'ارت', ')', 'اتصال', 'زمين', '(', 'ماشين', 'به', 'لوله', 'آب', 'يا', 'ساير', 'ادوات', 'فلزي', 'غلط', 'است', 'بلكه', 'آن', 'را', 'به', 'پريزي', 'كه', 'سيم', 'ارت', ')', 'اتصال', 'زمين', '(', 'دارد', 'ميدهند', '.']"
2734,"[12  5 12 12 12  5  3 16 12 12 16 12 12  3 16 12 12 12 16 12 22 20 12 12
 16 12  0 12 22  5]","['3', '-', 'شير', 'تغذيه', 'آب', ':', 'كه', 'براي', 'ماشين', 'ظرفشويي', 'در', 'ارتفاع', '1.50', 'و', 'براي', 'ماشين', 'لباسشويي', '1.20', 'از', 'كف', 'ميباشد', 'هر', 'دو', 'دستگاه', 'به', 'آب', 'سرد', 'نياز', 'دارند', '.']"
2735,"[12  5 12  5 12 12 16 12 16 12  3 16 12  0 12 22  3 12 12 12 16 12 12 11
 16 12 16 12  0 12 12 22  5]","['4', '-', 'فاضلاب', ':', 'ماشين', 'ظرفشويي', 'در', 'كف', 'به', 'منهول', 'يا', 'به', 'لوله', 'سيفوندار', 'تخليه', 'ميگردد', 'و', 'فاضلاب', 'ماشين', 'لباسشويي', 'به', 'ارتفاع', '70', 'cm', 'از', 'كف', 'به', 'لوله', 'سيفوندار', 'فاضلاب', 'تخليه', 'ميگردد', '.']"
